sample;metabolite;derivative;isotopologue
022_O5.cdf;Hydroxyglutarate;2NPH;4
022_O5.cdf;Hydroxyglutarate;2NPH;5
022_O5.cdf;Oxalate;2NPH;0
022_O5.cdf;Oxalate;2NPH;1
022_O5.cdf;Oxalate;2NPH;2
022_O5.cdf;Itaconate;2NPH;0
022_O5.cdf;Itaconate;2NPH;1
022_O5.cdf;Itaconate;2NPH;2
022_O5.cdf;Itaconate;2NPH;3
022_O5.cdf;Itaconate;2NPH;4
022_O5.cdf;Itaconate;2NPH;5
070_O50.cdf;Lactate;NPH;0
070_O50.cdf;Lactate;NPH;1
070_O50.cdf;Lactate;NPH;2
070_O50.cdf;Lactate;NPH;3
070_O50.cdf;Pyruvate;2NPH;0
070_O50.cdf;Pyruvate;2NPH;1
070_O50.cdf;Pyruvate;2NPH;2
070_O50.cdf;Pyruvate;2NPH;3
070_O50.cdf;Fumarate;2NPH;0
070_O50.cdf;Fumarate;2NPH;1
070_O50.cdf;Fumarate;2NPH;2
070_O50.cdf;Fumarate;2NPH;3
070_O50.cdf;Fumarate;2NPH;4
070_O50.cdf;Succinate;2NPH;0
070_O50.cdf;Succinate;2NPH;1
070_O50.cdf;Succinate;2NPH;2
070_O50.cdf;Succinate;2NPH;3
070_O50.cdf;Succinate;2NPH;4
070_O50.cdf;Malate;2NPH;0
070_O50.cdf;Malate;2NPH;1
070_O50.cdf;Malate;2NPH;2
070_O50.cdf;Malate;2NPH;3
070_O50.cdf;Malate;2NPH;4
070_O50.cdf;Isocitrate;2NPH;0
070_O50.cdf;Isocitrate;2NPH;1
070_O50.cdf;Isocitrate;2NPH;2
070_O50.cdf;Isocitrate;2NPH;3
070_O50.cdf;Isocitrate;2NPH;4
070_O50.cdf;Isocitrate;2NPH;5
070_O50.cdf;Isocitrate;2NPH;6
070_O50.cdf;Citrate;2NPH;0
070_O50.cdf;Citrate;2NPH;1
070_O50.cdf;Citrate;2NPH;2
070_O50.cdf;Citrate;2NPH;3
070_O50.cdf;Citrate;2NPH;4
070_O50.cdf;Citrate;2NPH;5
070_O50.cdf;Citrate;2NPH;6
070_O50.cdf;Oxaloacetate;2NPH;0
070_O50.cdf;Oxaloacetate;2NPH;1
070_O50.cdf;Oxaloacetate;2NPH;2
070_O50.cdf;Oxaloacetate;2NPH;3
070_O50.cdf;Oxaloacetate;2NPH;4
070_O50.cdf;Oxoglutarate;3NPH;0
070_O50.cdf;Oxoglutarate;3NPH;1
070_O50.cdf;Oxoglutarate;3NPH;2
070_O50.cdf;Oxoglutarate;3NPH;3
070_O50.cdf;Oxoglutarate;3NPH;4
070_O50.cdf;Oxoglutarate;3NPH;5
070_O50.cdf;Aconitate;3NPH;0
070_O50.cdf;Aconitate;3NPH;1
070_O50.cdf;Aconitate;3NPH;2
070_O50.cdf;Aconitate;3NPH;3
070_O50.cdf;Aconitate;3NPH;4
070_O50.cdf;Aconitate;3NPH;5
070_O50.cdf;Aconitate;3NPH;6
070_O50.cdf;Glycerate;NPH;0
070_O50.cdf;Glycerate;NPH;1
070_O50.cdf;Glycerate;NPH;2
070_O50.cdf;Glycerate;NPH;3
070_O50.cdf;Glycolate;NPH;0
070_O50.cdf;Glycolate;NPH;1
070_O50.cdf;Glycolate;NPH;2
070_O50.cdf;Hydroxyglutarate;2NPH;0
070_O50.cdf;Hydroxyglutarate;2NPH;1
070_O50.cdf;Hydroxyglutarate;2NPH;2
070_O50.cdf;Hydroxyglutarate;2NPH;3
070_O50.cdf;Hydroxyglutarate;2NPH;4
070_O50.cdf;Hydroxyglutarate;2NPH;5
070_O50.cdf;Oxalate;2NPH;0
070_O50.cdf;Oxalate;2NPH;1
070_O50.cdf;Oxalate;2NPH;2
070_O50.cdf;Itaconate;2NPH;0
070_O50.cdf;Itaconate;2NPH;1
070_O50.cdf;Itaconate;2NPH;2
070_O50.cdf;Itaconate;2NPH;3
070_O50.cdf;Itaconate;2NPH;4
070_O50.cdf;Itaconate;2NPH;5
072_O51.cdf;Lactate;NPH;0
072_O51.cdf;Lactate;NPH;1
072_O51.cdf;Lactate;NPH;2
072_O51.cdf;Lactate;NPH;3
072_O51.cdf;Pyruvate;2NPH;0
072_O51.cdf;Pyruvate;2NPH;1
072_O51.cdf;Pyruvate;2NPH;2
072_O51.cdf;Pyruvate;2NPH;3
072_O51.cdf;Fumarate;2NPH;0
072_O51.cdf;Fumarate;2NPH;1
072_O51.cdf;Fumarate;2NPH;2
072_O51.cdf;Fumarate;2NPH;3
072_O51.cdf;Fumarate;2NPH;4
072_O51.cdf;Succinate;2NPH;0
072_O51.cdf;Succinate;2NPH;1
072_O51.cdf;Succinate;2NPH;2
072_O51.cdf;Succinate;2NPH;3
072_O51.cdf;Succinate;2NPH;4
072_O51.cdf;Malate;2NPH;0
072_O51.cdf;Malate;2NPH;1
072_O51.cdf;Malate;2NPH;2
072_O51.cdf;Malate;2NPH;3
072_O51.cdf;Malate;2NPH;4
072_O51.cdf;Isocitrate;2NPH;0
072_O51.cdf;Isocitrate;2NPH;1
072_O51.cdf;Isocitrate;2NPH;2
072_O51.cdf;Isocitrate;2NPH;3
072_O51.cdf;Isocitrate;2NPH;4
072_O51.cdf;Isocitrate;2NPH;5
072_O51.cdf;Isocitrate;2NPH;6
072_O51.cdf;Citrate;2NPH;0
072_O51.cdf;Citrate;2NPH;1
072_O51.cdf;Citrate;2NPH;2
072_O51.cdf;Citrate;2NPH;3
072_O51.cdf;Citrate;2NPH;4
072_O51.cdf;Citrate;2NPH;5
072_O51.cdf;Citrate;2NPH;6
072_O51.cdf;Oxaloacetate;2NPH;0
072_O51.cdf;Oxaloacetate;2NPH;1
072_O51.cdf;Oxaloacetate;2NPH;2
072_O51.cdf;Oxaloacetate;2NPH;3
072_O51.cdf;Oxaloacetate;2NPH;4
072_O51.cdf;Oxoglutarate;3NPH;0
072_O51.cdf;Oxoglutarate;3NPH;1
072_O51.cdf;Oxoglutarate;3NPH;2
072_O51.cdf;Oxoglutarate;3NPH;3
072_O51.cdf;Oxoglutarate;3NPH;4
072_O51.cdf;Oxoglutarate;3NPH;5
072_O51.cdf;Aconitate;3NPH;0
072_O51.cdf;Aconitate;3NPH;1
072_O51.cdf;Aconitate;3NPH;2
072_O51.cdf;Aconitate;3NPH;3
072_O51.cdf;Aconitate;3NPH;4
072_O51.cdf;Aconitate;3NPH;5
072_O51.cdf;Aconitate;3NPH;6
072_O51.cdf;Glycerate;NPH;0
072_O51.cdf;Glycerate;NPH;1
072_O51.cdf;Glycerate;NPH;2
072_O51.cdf;Glycerate;NPH;3
072_O51.cdf;Glycolate;NPH;0
072_O51.cdf;Glycolate;NPH;1
072_O51.cdf;Glycolate;NPH;2
072_O51.cdf;Hydroxyglutarate;2NPH;0
072_O51.cdf;Hydroxyglutarate;2NPH;1
072_O51.cdf;Hydroxyglutarate;2NPH;2
072_O51.cdf;Hydroxyglutarate;2NPH;3
072_O51.cdf;Hydroxyglutarate;2NPH;4
072_O51.cdf;Hydroxyglutarate;2NPH;5
072_O51.cdf;Oxalate;2NPH;0
072_O51.cdf;Oxalate;2NPH;1
072_O51.cdf;Oxalate;2NPH;2
072_O51.cdf;Itaconate;2NPH;0
072_O51.cdf;Itaconate;2NPH;1
072_O51.cdf;Itaconate;2NPH;2
072_O51.cdf;Itaconate;2NPH;3
072_O51.cdf;Itaconate;2NPH;4
072_O51.cdf;Itaconate;2NPH;5
073_O52.cdf;Lactate;NPH;0
073_O52.cdf;Lactate;NPH;1
073_O52.cdf;Lactate;NPH;2
073_O52.cdf;Lactate;NPH;3
073_O52.cdf;Pyruvate;2NPH;0
073_O52.cdf;Pyruvate;2NPH;1
073_O52.cdf;Pyruvate;2NPH;2
073_O52.cdf;Pyruvate;2NPH;3
073_O52.cdf;Fumarate;2NPH;0
073_O52.cdf;Fumarate;2NPH;1
073_O52.cdf;Fumarate;2NPH;2
073_O52.cdf;Fumarate;2NPH;3
073_O52.cdf;Fumarate;2NPH;4
073_O52.cdf;Succinate;2NPH;0
073_O52.cdf;Succinate;2NPH;1
073_O52.cdf;Succinate;2NPH;2
073_O52.cdf;Succinate;2NPH;3
073_O52.cdf;Succinate;2NPH;4
073_O52.cdf;Malate;2NPH;0
073_O52.cdf;Malate;2NPH;1
073_O52.cdf;Malate;2NPH;2
073_O52.cdf;Malate;2NPH;3
073_O52.cdf;Malate;2NPH;4
073_O52.cdf;Isocitrate;2NPH;0
073_O52.cdf;Isocitrate;2NPH;1
073_O52.cdf;Isocitrate;2NPH;2
073_O52.cdf;Isocitrate;2NPH;3
073_O52.cdf;Isocitrate;2NPH;4
073_O52.cdf;Isocitrate;2NPH;5
073_O52.cdf;Isocitrate;2NPH;6
073_O52.cdf;Citrate;2NPH;0
073_O52.cdf;Citrate;2NPH;1
073_O52.cdf;Citrate;2NPH;2
073_O52.cdf;Citrate;2NPH;3
073_O52.cdf;Citrate;2NPH;4
073_O52.cdf;Citrate;2NPH;5
073_O52.cdf;Citrate;2NPH;6
073_O52.cdf;Oxaloacetate;2NPH;0
073_O52.cdf;Oxaloacetate;2NPH;1
073_O52.cdf;Oxaloacetate;2NPH;2
073_O52.cdf;Oxaloacetate;2NPH;3
073_O52.cdf;Oxaloacetate;2NPH;4
073_O52.cdf;Oxoglutarate;3NPH;0
073_O52.cdf;Oxoglutarate;3NPH;1
073_O52.cdf;Oxoglutarate;3NPH;2
073_O52.cdf;Oxoglutarate;3NPH;3
073_O52.cdf;Oxoglutarate;3NPH;4
073_O52.cdf;Oxoglutarate;3NPH;5
073_O52.cdf;Aconitate;3NPH;0
073_O52.cdf;Aconitate;3NPH;1
073_O52.cdf;Aconitate;3NPH;2
073_O52.cdf;Aconitate;3NPH;3
073_O52.cdf;Aconitate;3NPH;4
073_O52.cdf;Aconitate;3NPH;5
073_O52.cdf;Aconitate;3NPH;6
073_O52.cdf;Glycerate;NPH;0
073_O52.cdf;Glycerate;NPH;1
073_O52.cdf;Glycerate;NPH;2
073_O52.cdf;Glycerate;NPH;3
073_O52.cdf;Glycolate;NPH;0
073_O52.cdf;Glycolate;NPH;1
073_O52.cdf;Glycolate;NPH;2
073_O52.cdf;Hydroxyglutarate;2NPH;0
073_O52.cdf;Hydroxyglutarate;2NPH;1
073_O52.cdf;Hydroxyglutarate;2NPH;2
073_O52.cdf;Hydroxyglutarate;2NPH;3
073_O52.cdf;Hydroxyglutarate;2NPH;4
073_O52.cdf;Hydroxyglutarate;2NPH;5
073_O52.cdf;Oxalate;2NPH;0
073_O52.cdf;Oxalate;2NPH;1
073_O52.cdf;Oxalate;2NPH;2
073_O52.cdf;Itaconate;2NPH;0
073_O52.cdf;Itaconate;2NPH;1
073_O52.cdf;Itaconate;2NPH;2
073_O52.cdf;Itaconate;2NPH;3
073_O52.cdf;Itaconate;2NPH;4
073_O52.cdf;Itaconate;2NPH;5
074_O53.cdf;Lactate;NPH;0
074_O53.cdf;Lactate;NPH;1
074_O53.cdf;Lactate;NPH;2
074_O53.cdf;Lactate;NPH;3
074_O53.cdf;Pyruvate;2NPH;0
074_O53.cdf;Pyruvate;2NPH;1
074_O53.cdf;Pyruvate;2NPH;2
074_O53.cdf;Pyruvate;2NPH;3
074_O53.cdf;Fumarate;2NPH;0
074_O53.cdf;Fumarate;2NPH;1
074_O53.cdf;Fumarate;2NPH;2
074_O53.cdf;Fumarate;2NPH;3
074_O53.cdf;Fumarate;2NPH;4
074_O53.cdf;Succinate;2NPH;0
074_O53.cdf;Succinate;2NPH;1
074_O53.cdf;Succinate;2NPH;2
074_O53.cdf;Succinate;2NPH;3
074_O53.cdf;Succinate;2NPH;4
074_O53.cdf;Malate;2NPH;0
074_O53.cdf;Malate;2NPH;1
074_O53.cdf;Malate;2NPH;2
074_O53.cdf;Malate;2NPH;3
074_O53.cdf;Malate;2NPH;4
074_O53.cdf;Isocitrate;2NPH;0
074_O53.cdf;Isocitrate;2NPH;1
074_O53.cdf;Isocitrate;2NPH;2
074_O53.cdf;Isocitrate;2NPH;3
074_O53.cdf;Isocitrate;2NPH;4
074_O53.cdf;Isocitrate;2NPH;5
074_O53.cdf;Isocitrate;2NPH;6
074_O53.cdf;Citrate;2NPH;0
074_O53.cdf;Citrate;2NPH;1
074_O53.cdf;Citrate;2NPH;2
074_O53.cdf;Citrate;2NPH;3
074_O53.cdf;Citrate;2NPH;4
074_O53.cdf;Citrate;2NPH;5
074_O53.cdf;Citrate;2NPH;6
074_O53.cdf;Oxaloacetate;2NPH;0
074_O53.cdf;Oxaloacetate;2NPH;1
074_O53.cdf;Oxaloacetate;2NPH;2
074_O53.cdf;Oxaloacetate;2NPH;3
074_O53.cdf;Oxaloacetate;2NPH;4
074_O53.cdf;Oxoglutarate;3NPH;0
074_O53.cdf;Oxoglutarate;3NPH;1
074_O53.cdf;Oxoglutarate;3NPH;2
074_O53.cdf;Oxoglutarate;3NPH;3
074_O53.cdf;Oxoglutarate;3NPH;4
074_O53.cdf;Oxoglutarate;3NPH;5
074_O53.cdf;Aconitate;3NPH;0
074_O53.cdf;Aconitate;3NPH;1
074_O53.cdf;Aconitate;3NPH;2
074_O53.cdf;Aconitate;3NPH;3
074_O53.cdf;Aconitate;3NPH;4
074_O53.cdf;Aconitate;3NPH;5
074_O53.cdf;Aconitate;3NPH;6
074_O53.cdf;Glycerate;NPH;0
074_O53.cdf;Glycerate;NPH;1
074_O53.cdf;Glycerate;NPH;2
074_O53.cdf;Glycerate;NPH;3
074_O53.cdf;Glycolate;NPH;0
074_O53.cdf;Glycolate;NPH;1
074_O53.cdf;Glycolate;NPH;2
074_O53.cdf;Hydroxyglutarate;2NPH;0
074_O53.cdf;Hydroxyglutarate;2NPH;1
074_O53.cdf;Hydroxyglutarate;2NPH;2
074_O53.cdf;Hydroxyglutarate;2NPH;3
074_O53.cdf;Hydroxyglutarate;2NPH;4
074_O53.cdf;Hydroxyglutarate;2NPH;5
074_O53.cdf;Oxalate;2NPH;0
074_O53.cdf;Oxalate;2NPH;1
074_O53.cdf;Oxalate;2NPH;2
074_O53.cdf;Itaconate;2NPH;0
074_O53.cdf;Itaconate;2NPH;1
074_O53.cdf;Itaconate;2NPH;2
074_O53.cdf;Itaconate;2NPH;3
074_O53.cdf;Itaconate;2NPH;4
074_O53.cdf;Itaconate;2NPH;5
075_O54.cdf;Lactate;NPH;0
075_O54.cdf;Lactate;NPH;1
075_O54.cdf;Lactate;NPH;2
075_O54.cdf;Lactate;NPH;3
075_O54.cdf;Pyruvate;2NPH;0
075_O54.cdf;Pyruvate;2NPH;1
075_O54.cdf;Pyruvate;2NPH;2
075_O54.cdf;Pyruvate;2NPH;3
075_O54.cdf;Fumarate;2NPH;0
075_O54.cdf;Fumarate;2NPH;1
075_O54.cdf;Fumarate;2NPH;2
075_O54.cdf;Fumarate;2NPH;3
075_O54.cdf;Fumarate;2NPH;4
075_O54.cdf;Succinate;2NPH;0
075_O54.cdf;Succinate;2NPH;1
075_O54.cdf;Succinate;2NPH;2
075_O54.cdf;Succinate;2NPH;3
075_O54.cdf;Succinate;2NPH;4
075_O54.cdf;Malate;2NPH;0
075_O54.cdf;Malate;2NPH;1
075_O54.cdf;Malate;2NPH;2
075_O54.cdf;Malate;2NPH;3
075_O54.cdf;Malate;2NPH;4
075_O54.cdf;Isocitrate;2NPH;0
075_O54.cdf;Isocitrate;2NPH;1
075_O54.cdf;Isocitrate;2NPH;2
075_O54.cdf;Isocitrate;2NPH;3
075_O54.cdf;Isocitrate;2NPH;4
075_O54.cdf;Isocitrate;2NPH;5
075_O54.cdf;Isocitrate;2NPH;6
075_O54.cdf;Citrate;2NPH;0
075_O54.cdf;Citrate;2NPH;1
075_O54.cdf;Citrate;2NPH;2
075_O54.cdf;Citrate;2NPH;3
075_O54.cdf;Citrate;2NPH;4
075_O54.cdf;Citrate;2NPH;5
075_O54.cdf;Citrate;2NPH;6
075_O54.cdf;Oxaloacetate;2NPH;0
075_O54.cdf;Oxaloacetate;2NPH;1
075_O54.cdf;Oxaloacetate;2NPH;2
075_O54.cdf;Oxaloacetate;2NPH;3
075_O54.cdf;Oxaloacetate;2NPH;4
075_O54.cdf;Oxoglutarate;3NPH;0
075_O54.cdf;Oxoglutarate;3NPH;1
075_O54.cdf;Oxoglutarate;3NPH;2
075_O54.cdf;Oxoglutarate;3NPH;3
075_O54.cdf;Oxoglutarate;3NPH;4
075_O54.cdf;Oxoglutarate;3NPH;5
075_O54.cdf;Aconitate;3NPH;0
075_O54.cdf;Aconitate;3NPH;1
075_O54.cdf;Aconitate;3NPH;2
075_O54.cdf;Aconitate;3NPH;3
075_O54.cdf;Aconitate;3NPH;4
075_O54.cdf;Aconitate;3NPH;5
075_O54.cdf;Aconitate;3NPH;6
075_O54.cdf;Glycerate;NPH;0
075_O54.cdf;Glycerate;NPH;1
075_O54.cdf;Glycerate;NPH;2
075_O54.cdf;Glycerate;NPH;3
075_O54.cdf;Glycolate;NPH;0
075_O54.cdf;Glycolate;NPH;1
075_O54.cdf;Glycolate;NPH;2
075_O54.cdf;Hydroxyglutarate;2NPH;0
075_O54.cdf;Hydroxyglutarate;2NPH;1
075_O54.cdf;Hydroxyglutarate;2NPH;2
075_O54.cdf;Hydroxyglutarate;2NPH;3
075_O54.cdf;Hydroxyglutarate;2NPH;4
075_O54.cdf;Hydroxyglutarate;2NPH;5
075_O54.cdf;Oxalate;2NPH;0
075_O54.cdf;Oxalate;2NPH;1
075_O54.cdf;Oxalate;2NPH;2
075_O54.cdf;Itaconate;2NPH;0
075_O54.cdf;Itaconate;2NPH;1
075_O54.cdf;Itaconate;2NPH;2
075_O54.cdf;Itaconate;2NPH;3
075_O54.cdf;Itaconate;2NPH;4
075_O54.cdf;Itaconate;2NPH;5
076_O55.cdf;Lactate;NPH;0
076_O55.cdf;Lactate;NPH;1
076_O55.cdf;Lactate;NPH;2
076_O55.cdf;Lactate;NPH;3
076_O55.cdf;Pyruvate;2NPH;0
076_O55.cdf;Pyruvate;2NPH;1
076_O55.cdf;Pyruvate;2NPH;2
076_O55.cdf;Pyruvate;2NPH;3
076_O55.cdf;Fumarate;2NPH;0
076_O55.cdf;Fumarate;2NPH;1
076_O55.cdf;Fumarate;2NPH;2
076_O55.cdf;Fumarate;2NPH;3
076_O55.cdf;Fumarate;2NPH;4
076_O55.cdf;Succinate;2NPH;0
076_O55.cdf;Succinate;2NPH;1
076_O55.cdf;Succinate;2NPH;2
076_O55.cdf;Succinate;2NPH;3
076_O55.cdf;Succinate;2NPH;4
076_O55.cdf;Malate;2NPH;0
076_O55.cdf;Malate;2NPH;1
076_O55.cdf;Malate;2NPH;2
076_O55.cdf;Malate;2NPH;3
076_O55.cdf;Malate;2NPH;4
076_O55.cdf;Isocitrate;2NPH;0
076_O55.cdf;Isocitrate;2NPH;1
076_O55.cdf;Isocitrate;2NPH;2
076_O55.cdf;Isocitrate;2NPH;3
076_O55.cdf;Isocitrate;2NPH;4
076_O55.cdf;Isocitrate;2NPH;5
076_O55.cdf;Isocitrate;2NPH;6
076_O55.cdf;Citrate;2NPH;0
076_O55.cdf;Citrate;2NPH;1
076_O55.cdf;Citrate;2NPH;2
076_O55.cdf;Citrate;2NPH;3
076_O55.cdf;Citrate;2NPH;4
076_O55.cdf;Citrate;2NPH;5
076_O55.cdf;Citrate;2NPH;6
076_O55.cdf;Oxaloacetate;2NPH;0
076_O55.cdf;Oxaloacetate;2NPH;1
076_O55.cdf;Oxaloacetate;2NPH;2
076_O55.cdf;Oxaloacetate;2NPH;3
076_O55.cdf;Oxaloacetate;2NPH;4
076_O55.cdf;Oxoglutarate;3NPH;0
076_O55.cdf;Oxoglutarate;3NPH;1
076_O55.cdf;Oxoglutarate;3NPH;2
076_O55.cdf;Oxoglutarate;3NPH;3
076_O55.cdf;Oxoglutarate;3NPH;4
076_O55.cdf;Oxoglutarate;3NPH;5
076_O55.cdf;Aconitate;3NPH;0
076_O55.cdf;Aconitate;3NPH;1
076_O55.cdf;Aconitate;3NPH;2
076_O55.cdf;Aconitate;3NPH;3
076_O55.cdf;Aconitate;3NPH;4
076_O55.cdf;Aconitate;3NPH;5
076_O55.cdf;Aconitate;3NPH;6
076_O55.cdf;Glycerate;NPH;0
076_O55.cdf;Glycerate;NPH;1
076_O55.cdf;Glycerate;NPH;2
076_O55.cdf;Glycerate;NPH;3
076_O55.cdf;Glycolate;NPH;0
076_O55.cdf;Glycolate;NPH;1
076_O55.cdf;Glycolate;NPH;2
076_O55.cdf;Hydroxyglutarate;2NPH;0
076_O55.cdf;Hydroxyglutarate;2NPH;1
076_O55.cdf;Hydroxyglutarate;2NPH;2
076_O55.cdf;Hydroxyglutarate;2NPH;3
076_O55.cdf;Hydroxyglutarate;2NPH;4
076_O55.cdf;Hydroxyglutarate;2NPH;5
076_O55.cdf;Oxalate;2NPH;0
076_O55.cdf;Oxalate;2NPH;1
076_O55.cdf;Oxalate;2NPH;2
076_O55.cdf;Itaconate;2NPH;0
076_O55.cdf;Itaconate;2NPH;1
076_O55.cdf;Itaconate;2NPH;2
076_O55.cdf;Itaconate;2NPH;3
076_O55.cdf;Itaconate;2NPH;4
076_O55.cdf;Itaconate;2NPH;5
077_O56.cdf;Lactate;NPH;0
077_O56.cdf;Lactate;NPH;1
077_O56.cdf;Lactate;NPH;2
077_O56.cdf;Lactate;NPH;3
077_O56.cdf;Pyruvate;2NPH;0
077_O56.cdf;Pyruvate;2NPH;1
077_O56.cdf;Pyruvate;2NPH;2
077_O56.cdf;Pyruvate;2NPH;3
077_O56.cdf;Fumarate;2NPH;0
077_O56.cdf;Fumarate;2NPH;1
077_O56.cdf;Fumarate;2NPH;2
077_O56.cdf;Fumarate;2NPH;3
077_O56.cdf;Fumarate;2NPH;4
077_O56.cdf;Succinate;2NPH;0
077_O56.cdf;Succinate;2NPH;1
077_O56.cdf;Succinate;2NPH;2
077_O56.cdf;Succinate;2NPH;3
077_O56.cdf;Succinate;2NPH;4
077_O56.cdf;Malate;2NPH;0
077_O56.cdf;Malate;2NPH;1
077_O56.cdf;Malate;2NPH;2
077_O56.cdf;Malate;2NPH;3
077_O56.cdf;Malate;2NPH;4
077_O56.cdf;Isocitrate;2NPH;0
077_O56.cdf;Isocitrate;2NPH;1
077_O56.cdf;Isocitrate;2NPH;2
077_O56.cdf;Isocitrate;2NPH;3
077_O56.cdf;Isocitrate;2NPH;4
077_O56.cdf;Isocitrate;2NPH;5
077_O56.cdf;Isocitrate;2NPH;6
077_O56.cdf;Citrate;2NPH;0
077_O56.cdf;Citrate;2NPH;1
077_O56.cdf;Citrate;2NPH;2
077_O56.cdf;Citrate;2NPH;3
077_O56.cdf;Citrate;2NPH;4
077_O56.cdf;Citrate;2NPH;5
077_O56.cdf;Citrate;2NPH;6
077_O56.cdf;Oxaloacetate;2NPH;0
077_O56.cdf;Oxaloacetate;2NPH;1
077_O56.cdf;Oxaloacetate;2NPH;2
077_O56.cdf;Oxaloacetate;2NPH;3
077_O56.cdf;Oxaloacetate;2NPH;4
077_O56.cdf;Oxoglutarate;3NPH;0
077_O56.cdf;Oxoglutarate;3NPH;1
077_O56.cdf;Oxoglutarate;3NPH;2
077_O56.cdf;Oxoglutarate;3NPH;3
077_O56.cdf;Oxoglutarate;3NPH;4
077_O56.cdf;Oxoglutarate;3NPH;5
077_O56.cdf;Aconitate;3NPH;0
077_O56.cdf;Aconitate;3NPH;1
077_O56.cdf;Aconitate;3NPH;2
077_O56.cdf;Aconitate;3NPH;3
077_O56.cdf;Aconitate;3NPH;4
077_O56.cdf;Aconitate;3NPH;5
077_O56.cdf;Aconitate;3NPH;6
077_O56.cdf;Glycerate;NPH;0
077_O56.cdf;Glycerate;NPH;1
077_O56.cdf;Glycerate;NPH;2
077_O56.cdf;Glycerate;NPH;3
077_O56.cdf;Glycolate;NPH;0
077_O56.cdf;Glycolate;NPH;1
077_O56.cdf;Glycolate;NPH;2
077_O56.cdf;Hydroxyglutarate;2NPH;0
077_O56.cdf;Hydroxyglutarate;2NPH;1
077_O56.cdf;Hydroxyglutarate;2NPH;2
077_O56.cdf;Hydroxyglutarate;2NPH;3
077_O56.cdf;Hydroxyglutarate;2NPH;4
077_O56.cdf;Hydroxyglutarate;2NPH;5
077_O56.cdf;Oxalate;2NPH;0
077_O56.cdf;Oxalate;2NPH;1
077_O56.cdf;Oxalate;2NPH;2
077_O56.cdf;Itaconate;2NPH;0
077_O56.cdf;Itaconate;2NPH;1
077_O56.cdf;Itaconate;2NPH;2
077_O56.cdf;Itaconate;2NPH;3
077_O56.cdf;Itaconate;2NPH;4
077_O56.cdf;Itaconate;2NPH;5
078_O57.cdf;Lactate;NPH;0
078_O57.cdf;Lactate;NPH;1
078_O57.cdf;Lactate;NPH;2
078_O57.cdf;Lactate;NPH;3
078_O57.cdf;Pyruvate;2NPH;0
078_O57.cdf;Pyruvate;2NPH;1
078_O57.cdf;Pyruvate;2NPH;2
078_O57.cdf;Pyruvate;2NPH;3
078_O57.cdf;Fumarate;2NPH;0
078_O57.cdf;Fumarate;2NPH;1
078_O57.cdf;Fumarate;2NPH;2
078_O57.cdf;Fumarate;2NPH;3
078_O57.cdf;Fumarate;2NPH;4
078_O57.cdf;Succinate;2NPH;0
078_O57.cdf;Succinate;2NPH;1
078_O57.cdf;Succinate;2NPH;2
078_O57.cdf;Succinate;2NPH;3
078_O57.cdf;Succinate;2NPH;4
078_O57.cdf;Malate;2NPH;0
078_O57.cdf;Malate;2NPH;1
078_O57.cdf;Malate;2NPH;2
078_O57.cdf;Malate;2NPH;3
078_O57.cdf;Malate;2NPH;4
078_O57.cdf;Isocitrate;2NPH;0
078_O57.cdf;Isocitrate;2NPH;1
078_O57.cdf;Isocitrate;2NPH;2
078_O57.cdf;Isocitrate;2NPH;3
078_O57.cdf;Isocitrate;2NPH;4
078_O57.cdf;Isocitrate;2NPH;5
078_O57.cdf;Isocitrate;2NPH;6
078_O57.cdf;Citrate;2NPH;0
078_O57.cdf;Citrate;2NPH;1
078_O57.cdf;Citrate;2NPH;2
078_O57.cdf;Citrate;2NPH;3
078_O57.cdf;Citrate;2NPH;4
078_O57.cdf;Citrate;2NPH;5
078_O57.cdf;Citrate;2NPH;6
078_O57.cdf;Oxaloacetate;2NPH;0
078_O57.cdf;Oxaloacetate;2NPH;1
078_O57.cdf;Oxaloacetate;2NPH;2
078_O57.cdf;Oxaloacetate;2NPH;3
078_O57.cdf;Oxaloacetate;2NPH;4
078_O57.cdf;Oxoglutarate;3NPH;0
078_O57.cdf;Oxoglutarate;3NPH;1
078_O57.cdf;Oxoglutarate;3NPH;2
078_O57.cdf;Oxoglutarate;3NPH;3
078_O57.cdf;Oxoglutarate;3NPH;4
078_O57.cdf;Oxoglutarate;3NPH;5
078_O57.cdf;Aconitate;3NPH;0
078_O57.cdf;Aconitate;3NPH;1
078_O57.cdf;Aconitate;3NPH;2
078_O57.cdf;Aconitate;3NPH;3
078_O57.cdf;Aconitate;3NPH;4
078_O57.cdf;Aconitate;3NPH;5
078_O57.cdf;Aconitate;3NPH;6
078_O57.cdf;Glycerate;NPH;0
078_O57.cdf;Glycerate;NPH;1
078_O57.cdf;Glycerate;NPH;2
078_O57.cdf;Glycerate;NPH;3
078_O57.cdf;Glycolate;NPH;0
078_O57.cdf;Glycolate;NPH;1
078_O57.cdf;Glycolate;NPH;2
078_O57.cdf;Hydroxyglutarate;2NPH;0
078_O57.cdf;Hydroxyglutarate;2NPH;1
078_O57.cdf;Hydroxyglutarate;2NPH;2
078_O57.cdf;Hydroxyglutarate;2NPH;3
078_O57.cdf;Hydroxyglutarate;2NPH;4
078_O57.cdf;Hydroxyglutarate;2NPH;5
078_O57.cdf;Oxalate;2NPH;0
078_O57.cdf;Oxalate;2NPH;1
078_O57.cdf;Oxalate;2NPH;2
