sample;metabolite;derivative;isotopologue
031_A13.cdf;Leucine;AccQ;3
031_A13.cdf;Leucine;AccQ;4
031_A13.cdf;Leucine;AccQ;5
031_A13.cdf;Leucine;AccQ;6
031_A13.cdf;Lysine;AccQ;0
031_A13.cdf;Lysine;AccQ;1
031_A13.cdf;Lysine;AccQ;2
031_A13.cdf;Lysine;AccQ;3
031_A13.cdf;Lysine;AccQ;4
031_A13.cdf;Lysine;AccQ;5
031_A13.cdf;Lysine;AccQ;6
031_A13.cdf;Methionine;AccQ;0
031_A13.cdf;Methionine;AccQ;1
031_A13.cdf;Methionine;AccQ;2
031_A13.cdf;Methionine;AccQ;3
031_A13.cdf;Methionine;AccQ;4
031_A13.cdf;Methionine;AccQ;5
031_A13.cdf;Norvaline;AccQ;0
031_A13.cdf;Norvaline;AccQ;1
031_A13.cdf;Norvaline;AccQ;2
031_A13.cdf;Norvaline;AccQ;3
031_A13.cdf;Norvaline;AccQ;4
031_A13.cdf;Norvaline;AccQ;5
031_A13.cdf;Phenylalanine;AccQ;0
031_A13.cdf;Phenylalanine;AccQ;1
031_A13.cdf;Phenylalanine;AccQ;2
031_A13.cdf;Phenylalanine;AccQ;3
031_A13.cdf;Phenylalanine;AccQ;4
031_A13.cdf;Phenylalanine;AccQ;5
031_A13.cdf;Phenylalanine;AccQ;6
031_A13.cdf;Phenylalanine;AccQ;7
031_A13.cdf;Phenylalanine;AccQ;8
031_A13.cdf;Phenylalanine;AccQ;9
031_A13.cdf;Proline;AccQ;0
031_A13.cdf;Proline;AccQ;1
031_A13.cdf;Proline;AccQ;2
031_A13.cdf;Proline;AccQ;3
031_A13.cdf;Proline;AccQ;4
031_A13.cdf;Proline;AccQ;5
031_A13.cdf;Serine;AccQ;0
031_A13.cdf;Serine;AccQ;1
031_A13.cdf;Serine;AccQ;2
031_A13.cdf;Serine;AccQ;3
031_A13.cdf;Threonine;AccQ;0
031_A13.cdf;Threonine;AccQ;1
031_A13.cdf;Threonine;AccQ;2
031_A13.cdf;Threonine;AccQ;3
031_A13.cdf;Threonine;AccQ;4
031_A13.cdf;Tryptophan;AccQ;0
031_A13.cdf;Tryptophan;AccQ;1
031_A13.cdf;Tryptophan;AccQ;2
031_A13.cdf;Tryptophan;AccQ;3
031_A13.cdf;Tryptophan;AccQ;4
031_A13.cdf;Tryptophan;AccQ;5
031_A13.cdf;Tryptophan;AccQ;6
031_A13.cdf;Tryptophan;AccQ;7
031_A13.cdf;Tryptophan;AccQ;8
031_A13.cdf;Tryptophan;AccQ;9
031_A13.cdf;Tryptophan;AccQ;10
031_A13.cdf;Tryptophan;AccQ;11
031_A13.cdf;Tyrosine;AccQ;0
031_A13.cdf;Tyrosine;AccQ;1
031_A13.cdf;Tyrosine;AccQ;2
031_A13.cdf;Tyrosine;AccQ;3
031_A13.cdf;Tyrosine;AccQ;4
031_A13.cdf;Tyrosine;AccQ;5
031_A13.cdf;Tyrosine;AccQ;6
031_A13.cdf;Tyrosine;AccQ;7
031_A13.cdf;Tyrosine;AccQ;8
031_A13.cdf;Tyrosine;AccQ;9
031_A13.cdf;Valine;AccQ;0
031_A13.cdf;Valine;AccQ;1
031_A13.cdf;Valine;AccQ;2
031_A13.cdf;Valine;AccQ;3
031_A13.cdf;Valine;AccQ;4
031_A13.cdf;Valine;AccQ;5
031_A13.cdf;GABA;AccQ;0
031_A13.cdf;GABA;AccQ;1
031_A13.cdf;GABA;AccQ;2
031_A13.cdf;GABA;AccQ;3
031_A13.cdf;GABA;AccQ;4
031_A13.cdf;Glutamate;AccQ;0
031_A13.cdf;Glutamate;AccQ;1
031_A13.cdf;Glutamate;AccQ;2
031_A13.cdf;Glutamate;AccQ;3
031_A13.cdf;Glutamate;AccQ;4
031_A13.cdf;Glutamate;AccQ;5
031_A13.cdf;Ornithine;2AccQ;0
031_A13.cdf;Ornithine;2AccQ;1
031_A13.cdf;Ornithine;2AccQ;2
031_A13.cdf;Ornithine;2AccQ;3
031_A13.cdf;Ornithine;2AccQ;4
031_A13.cdf;Ornithine;2AccQ;5
032_A14.cdf;Alanine;AccQ;0
032_A14.cdf;Alanine;AccQ;1
032_A14.cdf;Alanine;AccQ;2
032_A14.cdf;Alanine;AccQ;3
032_A14.cdf;Arginine;AccQ;0
032_A14.cdf;Arginine;AccQ;1
032_A14.cdf;Arginine;AccQ;2
032_A14.cdf;Arginine;AccQ;3
032_A14.cdf;Arginine;AccQ;4
032_A14.cdf;Arginine;AccQ;5
032_A14.cdf;Arginine;AccQ;6
032_A14.cdf;Asparagine;AccQ;0
032_A14.cdf;Asparagine;AccQ;1
032_A14.cdf;Asparagine;AccQ;2
032_A14.cdf;Asparagine;AccQ;3
032_A14.cdf;Asparagine;AccQ;4
032_A14.cdf;Aspartate;AccQ;0
032_A14.cdf;Aspartate;AccQ;1
032_A14.cdf;Aspartate;AccQ;2
032_A14.cdf;Aspartate;AccQ;3
032_A14.cdf;Aspartate;AccQ;4
032_A14.cdf;Citrulline;AccQ;0
032_A14.cdf;Citrulline;AccQ;1
032_A14.cdf;Citrulline;AccQ;2
032_A14.cdf;Citrulline;AccQ;3
032_A14.cdf;Citrulline;AccQ;4
032_A14.cdf;Citrulline;AccQ;5
032_A14.cdf;Citrulline;AccQ;6
032_A14.cdf;Glutamine;AccQ;0
032_A14.cdf;Glutamine;AccQ;1
032_A14.cdf;Glutamine;AccQ;2
032_A14.cdf;Glutamine;AccQ;3
032_A14.cdf;Glutamine;AccQ;4
032_A14.cdf;Glutamine;AccQ;5
032_A14.cdf;Glycine;AccQ;0
032_A14.cdf;Glycine;AccQ;1
032_A14.cdf;Glycine;AccQ;2
032_A14.cdf;Histidine;AccQ;0
032_A14.cdf;Histidine;AccQ;1
032_A14.cdf;Histidine;AccQ;2
032_A14.cdf;Histidine;AccQ;3
032_A14.cdf;Histidine;AccQ;4
032_A14.cdf;Histidine;AccQ;5
032_A14.cdf;Histidine;AccQ;6
032_A14.cdf;Isoleucine;AccQ;0
032_A14.cdf;Isoleucine;AccQ;1
032_A14.cdf;Isoleucine;AccQ;2
032_A14.cdf;Isoleucine;AccQ;3
032_A14.cdf;Isoleucine;AccQ;4
032_A14.cdf;Isoleucine;AccQ;5
032_A14.cdf;Isoleucine;AccQ;6
032_A14.cdf;Leucine;AccQ;0
032_A14.cdf;Leucine;AccQ;1
032_A14.cdf;Leucine;AccQ;2
032_A14.cdf;Leucine;AccQ;3
032_A14.cdf;Leucine;AccQ;4
032_A14.cdf;Leucine;AccQ;5
032_A14.cdf;Leucine;AccQ;6
032_A14.cdf;Lysine;AccQ;0
032_A14.cdf;Lysine;AccQ;1
032_A14.cdf;Lysine;AccQ;2
032_A14.cdf;Lysine;AccQ;3
032_A14.cdf;Lysine;AccQ;4
032_A14.cdf;Lysine;AccQ;5
032_A14.cdf;Lysine;AccQ;6
032_A14.cdf;Methionine;AccQ;0
032_A14.cdf;Methionine;AccQ;1
032_A14.cdf;Methionine;AccQ;2
032_A14.cdf;Methionine;AccQ;3
032_A14.cdf;Methionine;AccQ;4
032_A14.cdf;Methionine;AccQ;5
032_A14.cdf;Norvaline;AccQ;0
032_A14.cdf;Norvaline;AccQ;1
032_A14.cdf;Norvaline;AccQ;2
032_A14.cdf;Norvaline;AccQ;3
032_A14.cdf;Norvaline;AccQ;4
032_A14.cdf;Norvaline;AccQ;5
032_A14.cdf;Phenylalanine;AccQ;0
032_A14.cdf;Phenylalanine;AccQ;1
032_A14.cdf;Phenylalanine;AccQ;2
032_A14.cdf;Phenylalanine;AccQ;3
032_A14.cdf;Phenylalanine;AccQ;4
032_A14.cdf;Phenylalanine;AccQ;5
032_A14.cdf;Phenylalanine;AccQ;6
032_A14.cdf;Phenylalanine;AccQ;7
032_A14.cdf;Phenylalanine;AccQ;8
032_A14.cdf;Phenylalanine;AccQ;9
032_A14.cdf;Proline;AccQ;0
032_A14.cdf;Proline;AccQ;1
032_A14.cdf;Proline;AccQ;2
032_A14.cdf;Proline;AccQ;3
032_A14.cdf;Proline;AccQ;4
032_A14.cdf;Proline;AccQ;5
032_A14.cdf;Serine;AccQ;0
032_A14.cdf;Serine;AccQ;1
032_A14.cdf;Serine;AccQ;2
032_A14.cdf;Serine;AccQ;3
032_A14.cdf;Threonine;AccQ;0
032_A14.cdf;Threonine;AccQ;1
032_A14.cdf;Threonine;AccQ;2
032_A14.cdf;Threonine;AccQ;3
032_A14.cdf;Threonine;AccQ;4
032_A14.cdf;Tryptophan;AccQ;0
032_A14.cdf;Tryptophan;AccQ;1
032_A14.cdf;Tryptophan;AccQ;2
032_A14.cdf;Tryptophan;AccQ;3
032_A14.cdf;Tryptophan;AccQ;4
032_A14.cdf;Tryptophan;AccQ;5
032_A14.cdf;Tryptophan;AccQ;6
032_A14.cdf;Tryptophan;AccQ;7
032_A14.cdf;Tryptophan;AccQ;8
032_A14.cdf;Tryptophan;AccQ;9
032_A14.cdf;Tryptophan;AccQ;10
032_A14.cdf;Tryptophan;AccQ;11
032_A14.cdf;Tyrosine;AccQ;0
032_A14.cdf;Tyrosine;AccQ;1
032_A14.cdf;Tyrosine;AccQ;2
032_A14.cdf;Tyrosine;AccQ;3
032_A14.cdf;Tyrosine;AccQ;4
032_A14.cdf;Tyrosine;AccQ;5
032_A14.cdf;Tyrosine;AccQ;6
032_A14.cdf;Tyrosine;AccQ;7
032_A14.cdf;Tyrosine;AccQ;8
032_A14.cdf;Tyrosine;AccQ;9
032_A14.cdf;Valine;AccQ;0
032_A14.cdf;Valine;AccQ;1
032_A14.cdf;Valine;AccQ;2
032_A14.cdf;Valine;AccQ;3
032_A14.cdf;Valine;AccQ;4
032_A14.cdf;Valine;AccQ;5
032_A14.cdf;GABA;AccQ;0
032_A14.cdf;GABA;AccQ;1
032_A14.cdf;GABA;AccQ;2
032_A14.cdf;GABA;AccQ;3
032_A14.cdf;GABA;AccQ;4
032_A14.cdf;Glutamate;AccQ;0
032_A14.cdf;Glutamate;AccQ;1
032_A14.cdf;Glutamate;AccQ;2
032_A14.cdf;Glutamate;AccQ;3
032_A14.cdf;Glutamate;AccQ;4
032_A14.cdf;Glutamate;AccQ;5
032_A14.cdf;Ornithine;2AccQ;0
032_A14.cdf;Ornithine;2AccQ;1
032_A14.cdf;Ornithine;2AccQ;2
032_A14.cdf;Ornithine;2AccQ;3
032_A14.cdf;Ornithine;2AccQ;4
032_A14.cdf;Ornithine;2AccQ;5
033_A15.cdf;Alanine;AccQ;0
033_A15.cdf;Alanine;AccQ;1
033_A15.cdf;Alanine;AccQ;2
033_A15.cdf;Alanine;AccQ;3
033_A15.cdf;Arginine;AccQ;0
033_A15.cdf;Arginine;AccQ;1
033_A15.cdf;Arginine;AccQ;2
033_A15.cdf;Arginine;AccQ;3
033_A15.cdf;Arginine;AccQ;4
033_A15.cdf;Arginine;AccQ;5
033_A15.cdf;Arginine;AccQ;6
033_A15.cdf;Asparagine;AccQ;0
033_A15.cdf;Asparagine;AccQ;1
033_A15.cdf;Asparagine;AccQ;2
033_A15.cdf;Asparagine;AccQ;3
033_A15.cdf;Asparagine;AccQ;4
033_A15.cdf;Aspartate;AccQ;0
033_A15.cdf;Aspartate;AccQ;1
033_A15.cdf;Aspartate;AccQ;2
033_A15.cdf;Aspartate;AccQ;3
033_A15.cdf;Aspartate;AccQ;4
033_A15.cdf;Citrulline;AccQ;0
033_A15.cdf;Citrulline;AccQ;1
033_A15.cdf;Citrulline;AccQ;2
033_A15.cdf;Citrulline;AccQ;3
033_A15.cdf;Citrulline;AccQ;4
033_A15.cdf;Citrulline;AccQ;5
033_A15.cdf;Citrulline;AccQ;6
033_A15.cdf;Glutamine;AccQ;0
033_A15.cdf;Glutamine;AccQ;1
033_A15.cdf;Glutamine;AccQ;2
033_A15.cdf;Glutamine;AccQ;3
033_A15.cdf;Glutamine;AccQ;4
033_A15.cdf;Glutamine;AccQ;5
033_A15.cdf;Glycine;AccQ;0
033_A15.cdf;Glycine;AccQ;1
033_A15.cdf;Glycine;AccQ;2
033_A15.cdf;Histidine;AccQ;0
033_A15.cdf;Histidine;AccQ;1
033_A15.cdf;Histidine;AccQ;2
033_A15.cdf;Histidine;AccQ;3
033_A15.cdf;Histidine;AccQ;4
033_A15.cdf;Histidine;AccQ;5
033_A15.cdf;Histidine;AccQ;6
033_A15.cdf;Isoleucine;AccQ;0
033_A15.cdf;Isoleucine;AccQ;1
033_A15.cdf;Isoleucine;AccQ;2
033_A15.cdf;Isoleucine;AccQ;3
033_A15.cdf;Isoleucine;AccQ;4
033_A15.cdf;Isoleucine;AccQ;5
033_A15.cdf;Isoleucine;AccQ;6
033_A15.cdf;Leucine;AccQ;0
033_A15.cdf;Leucine;AccQ;1
033_A15.cdf;Leucine;AccQ;2
033_A15.cdf;Leucine;AccQ;3
033_A15.cdf;Leucine;AccQ;4
033_A15.cdf;Leucine;AccQ;5
033_A15.cdf;Leucine;AccQ;6
033_A15.cdf;Lysine;AccQ;0
033_A15.cdf;Lysine;AccQ;1
033_A15.cdf;Lysine;AccQ;2
033_A15.cdf;Lysine;AccQ;3
033_A15.cdf;Lysine;AccQ;4
033_A15.cdf;Lysine;AccQ;5
033_A15.cdf;Lysine;AccQ;6
033_A15.cdf;Methionine;AccQ;0
033_A15.cdf;Methionine;AccQ;1
033_A15.cdf;Methionine;AccQ;2
033_A15.cdf;Methionine;AccQ;3
033_A15.cdf;Methionine;AccQ;4
033_A15.cdf;Methionine;AccQ;5
033_A15.cdf;Norvaline;AccQ;0
033_A15.cdf;Norvaline;AccQ;1
033_A15.cdf;Norvaline;AccQ;2
033_A15.cdf;Norvaline;AccQ;3
033_A15.cdf;Norvaline;AccQ;4
033_A15.cdf;Norvaline;AccQ;5
033_A15.cdf;Phenylalanine;AccQ;0
033_A15.cdf;Phenylalanine;AccQ;1
033_A15.cdf;Phenylalanine;AccQ;2
033_A15.cdf;Phenylalanine;AccQ;3
033_A15.cdf;Phenylalanine;AccQ;4
033_A15.cdf;Phenylalanine;AccQ;5
033_A15.cdf;Phenylalanine;AccQ;6
033_A15.cdf;Phenylalanine;AccQ;7
033_A15.cdf;Phenylalanine;AccQ;8
033_A15.cdf;Phenylalanine;AccQ;9
033_A15.cdf;Proline;AccQ;0
033_A15.cdf;Proline;AccQ;1
033_A15.cdf;Proline;AccQ;2
033_A15.cdf;Proline;AccQ;3
033_A15.cdf;Proline;AccQ;4
033_A15.cdf;Proline;AccQ;5
033_A15.cdf;Serine;AccQ;0
033_A15.cdf;Serine;AccQ;1
033_A15.cdf;Serine;AccQ;2
033_A15.cdf;Serine;AccQ;3
033_A15.cdf;Threonine;AccQ;0
033_A15.cdf;Threonine;AccQ;1
033_A15.cdf;Threonine;AccQ;2
033_A15.cdf;Threonine;AccQ;3
033_A15.cdf;Threonine;AccQ;4
033_A15.cdf;Tryptophan;AccQ;0
033_A15.cdf;Tryptophan;AccQ;1
033_A15.cdf;Tryptophan;AccQ;2
033_A15.cdf;Tryptophan;AccQ;3
033_A15.cdf;Tryptophan;AccQ;4
033_A15.cdf;Tryptophan;AccQ;5
033_A15.cdf;Tryptophan;AccQ;6
033_A15.cdf;Tryptophan;AccQ;7
033_A15.cdf;Tryptophan;AccQ;8
033_A15.cdf;Tryptophan;AccQ;9
033_A15.cdf;Tryptophan;AccQ;10
033_A15.cdf;Tryptophan;AccQ;11
033_A15.cdf;Tyrosine;AccQ;0
033_A15.cdf;Tyrosine;AccQ;1
033_A15.cdf;Tyrosine;AccQ;2
033_A15.cdf;Tyrosine;AccQ;3
033_A15.cdf;Tyrosine;AccQ;4
033_A15.cdf;Tyrosine;AccQ;5
033_A15.cdf;Tyrosine;AccQ;6
033_A15.cdf;Tyrosine;AccQ;7
033_A15.cdf;Tyrosine;AccQ;8
033_A15.cdf;Tyrosine;AccQ;9
033_A15.cdf;Valine;AccQ;0
033_A15.cdf;Valine;AccQ;1
033_A15.cdf;Valine;AccQ;2
033_A15.cdf;Valine;AccQ;3
033_A15.cdf;Valine;AccQ;4
033_A15.cdf;Valine;AccQ;5
033_A15.cdf;GABA;AccQ;0
033_A15.cdf;GABA;AccQ;1
033_A15.cdf;GABA;AccQ;2
033_A15.cdf;GABA;AccQ;3
033_A15.cdf;GABA;AccQ;4
033_A15.cdf;Glutamate;AccQ;0
033_A15.cdf;Glutamate;AccQ;1
033_A15.cdf;Glutamate;AccQ;2
033_A15.cdf;Glutamate;AccQ;3
033_A15.cdf;Glutamate;AccQ;4
033_A15.cdf;Glutamate;AccQ;5
033_A15.cdf;Ornithine;2AccQ;0
033_A15.cdf;Ornithine;2AccQ;1
033_A15.cdf;Ornithine;2AccQ;2
033_A15.cdf;Ornithine;2AccQ;3
033_A15.cdf;Ornithine;2AccQ;4
033_A15.cdf;Ornithine;2AccQ;5
034_A17.cdf;Alanine;AccQ;0
034_A17.cdf;Alanine;AccQ;1
034_A17.cdf;Alanine;AccQ;2
034_A17.cdf;Alanine;AccQ;3
034_A17.cdf;Arginine;AccQ;0
034_A17.cdf;Arginine;AccQ;1
034_A17.cdf;Arginine;AccQ;2
034_A17.cdf;Arginine;AccQ;3
034_A17.cdf;Arginine;AccQ;4
034_A17.cdf;Arginine;AccQ;5
034_A17.cdf;Arginine;AccQ;6
034_A17.cdf;Asparagine;AccQ;0
034_A17.cdf;Asparagine;AccQ;1
034_A17.cdf;Asparagine;AccQ;2
034_A17.cdf;Asparagine;AccQ;3
034_A17.cdf;Asparagine;AccQ;4
034_A17.cdf;Aspartate;AccQ;0
034_A17.cdf;Aspartate;AccQ;1
034_A17.cdf;Aspartate;AccQ;2
034_A17.cdf;Aspartate;AccQ;3
034_A17.cdf;Aspartate;AccQ;4
034_A17.cdf;Citrulline;AccQ;0
034_A17.cdf;Citrulline;AccQ;1
034_A17.cdf;Citrulline;AccQ;2
034_A17.cdf;Citrulline;AccQ;3
034_A17.cdf;Citrulline;AccQ;4
034_A17.cdf;Citrulline;AccQ;5
034_A17.cdf;Citrulline;AccQ;6
034_A17.cdf;Glutamine;AccQ;0
034_A17.cdf;Glutamine;AccQ;1
034_A17.cdf;Glutamine;AccQ;2
034_A17.cdf;Glutamine;AccQ;3
034_A17.cdf;Glutamine;AccQ;4
034_A17.cdf;Glutamine;AccQ;5
034_A17.cdf;Glycine;AccQ;0
034_A17.cdf;Glycine;AccQ;1
034_A17.cdf;Glycine;AccQ;2
034_A17.cdf;Histidine;AccQ;0
034_A17.cdf;Histidine;AccQ;1
034_A17.cdf;Histidine;AccQ;2
034_A17.cdf;Histidine;AccQ;3
034_A17.cdf;Histidine;AccQ;4
034_A17.cdf;Histidine;AccQ;5
034_A17.cdf;Histidine;AccQ;6
034_A17.cdf;Isoleucine;AccQ;0
034_A17.cdf;Isoleucine;AccQ;1
034_A17.cdf;Isoleucine;AccQ;2
034_A17.cdf;Isoleucine;AccQ;3
034_A17.cdf;Isoleucine;AccQ;4
034_A17.cdf;Isoleucine;AccQ;5
034_A17.cdf;Isoleucine;AccQ;6
034_A17.cdf;Leucine;AccQ;0
034_A17.cdf;Leucine;AccQ;1
034_A17.cdf;Leucine;AccQ;2
034_A17.cdf;Leucine;AccQ;3
034_A17.cdf;Leucine;AccQ;4
034_A17.cdf;Leucine;AccQ;5
034_A17.cdf;Leucine;AccQ;6
034_A17.cdf;Lysine;AccQ;0
034_A17.cdf;Lysine;AccQ;1
034_A17.cdf;Lysine;AccQ;2
034_A17.cdf;Lysine;AccQ;3
034_A17.cdf;Lysine;AccQ;4
034_A17.cdf;Lysine;AccQ;5
034_A17.cdf;Lysine;AccQ;6
034_A17.cdf;Methionine;AccQ;0
034_A17.cdf;Methionine;AccQ;1
034_A17.cdf;Methionine;AccQ;2
034_A17.cdf;Methionine;AccQ;3
034_A17.cdf;Methionine;AccQ;4
034_A17.cdf;Methionine;AccQ;5
034_A17.cdf;Norvaline;AccQ;0
034_A17.cdf;Norvaline;AccQ;1
034_A17.cdf;Norvaline;AccQ;2
034_A17.cdf;Norvaline;AccQ;3
034_A17.cdf;Norvaline;AccQ;4
034_A17.cdf;Norvaline;AccQ;5
034_A17.cdf;Phenylalanine;AccQ;0
034_A17.cdf;Phenylalanine;AccQ;1
034_A17.cdf;Phenylalanine;AccQ;2
034_A17.cdf;Phenylalanine;AccQ;3
034_A17.cdf;Phenylalanine;AccQ;4
034_A17.cdf;Phenylalanine;AccQ;5
034_A17.cdf;Phenylalanine;AccQ;6
034_A17.cdf;Phenylalanine;AccQ;7
034_A17.cdf;Phenylalanine;AccQ;8
034_A17.cdf;Phenylalanine;AccQ;9
034_A17.cdf;Proline;AccQ;0
034_A17.cdf;Proline;AccQ;1
034_A17.cdf;Proline;AccQ;2
034_A17.cdf;Proline;AccQ;3
034_A17.cdf;Proline;AccQ;4
034_A17.cdf;Proline;AccQ;5
034_A17.cdf;Serine;AccQ;0
034_A17.cdf;Serine;AccQ;1
034_A17.cdf;Serine;AccQ;2
034_A17.cdf;Serine;AccQ;3
034_A17.cdf;Threonine;AccQ;0
034_A17.cdf;Threonine;AccQ;1
034_A17.cdf;Threonine;AccQ;2
034_A17.cdf;Threonine;AccQ;3
034_A17.cdf;Threonine;AccQ;4
034_A17.cdf;Tryptophan;AccQ;0
034_A17.cdf;Tryptophan;AccQ;1
034_A17.cdf;Tryptophan;AccQ;2
034_A17.cdf;Tryptophan;AccQ;3
034_A17.cdf;Tryptophan;AccQ;4
034_A17.cdf;Tryptophan;AccQ;5
034_A17.cdf;Tryptophan;AccQ;6
034_A17.cdf;Tryptophan;AccQ;7
034_A17.cdf;Tryptophan;AccQ;8
034_A17.cdf;Tryptophan;AccQ;9
034_A17.cdf;Tryptophan;AccQ;10
034_A17.cdf;Tryptophan;AccQ;11
034_A17.cdf;Tyrosine;AccQ;0
034_A17.cdf;Tyrosine;AccQ;1
034_A17.cdf;Tyrosine;AccQ;2
034_A17.cdf;Tyrosine;AccQ;3
034_A17.cdf;Tyrosine;AccQ;4
034_A17.cdf;Tyrosine;AccQ;5
034_A17.cdf;Tyrosine;AccQ;6
034_A17.cdf;Tyrosine;AccQ;7
034_A17.cdf;Tyrosine;AccQ;8
034_A17.cdf;Tyrosine;AccQ;9
034_A17.cdf;Valine;AccQ;0
034_A17.cdf;Valine;AccQ;1
034_A17.cdf;Valine;AccQ;2
034_A17.cdf;Valine;AccQ;3
034_A17.cdf;Valine;AccQ;4
034_A17.cdf;Valine;AccQ;5
034_A17.cdf;GABA;AccQ;0
034_A17.cdf;GABA;AccQ;1
034_A17.cdf;GABA;AccQ;2
034_A17.cdf;GABA;AccQ;3
034_A17.cdf;GABA;AccQ;4
034_A17.cdf;Glutamate;AccQ;0
034_A17.cdf;Glutamate;AccQ;1
034_A17.cdf;Glutamate;AccQ;2
034_A17.cdf;Glutamate;AccQ;3
034_A17.cdf;Glutamate;AccQ;4
034_A17.cdf;Glutamate;AccQ;5
034_A17.cdf;Ornithine;2AccQ;0
034_A17.cdf;Ornithine;2AccQ;1
034_A17.cdf;Ornithine;2AccQ;2
034_A17.cdf;Ornithine;2AccQ;3
034_A17.cdf;Ornithine;2AccQ;4
034_A17.cdf;Ornithine;2AccQ;5
035_A18.cdf;Alanine;AccQ;0
035_A18.cdf;Alanine;AccQ;1
035_A18.cdf;Alanine;AccQ;2
035_A18.cdf;Alanine;AccQ;3
035_A18.cdf;Arginine;AccQ;0
035_A18.cdf;Arginine;AccQ;1
035_A18.cdf;Arginine;AccQ;2
035_A18.cdf;Arginine;AccQ;3
035_A18.cdf;Arginine;AccQ;4
035_A18.cdf;Arginine;AccQ;5
035_A18.cdf;Arginine;AccQ;6
035_A18.cdf;Asparagine;AccQ;0
035_A18.cdf;Asparagine;AccQ;1
035_A18.cdf;Asparagine;AccQ;2
035_A18.cdf;Asparagine;AccQ;3
035_A18.cdf;Asparagine;AccQ;4
035_A18.cdf;Aspartate;AccQ;0
035_A18.cdf;Aspartate;AccQ;1
035_A18.cdf;Aspartate;AccQ;2
035_A18.cdf;Aspartate;AccQ;3
035_A18.cdf;Aspartate;AccQ;4
035_A18.cdf;Citrulline;AccQ;0
035_A18.cdf;Citrulline;AccQ;1
035_A18.cdf;Citrulline;AccQ;2
035_A18.cdf;Citrulline;AccQ;3
035_A18.cdf;Citrulline;AccQ;4
035_A18.cdf;Citrulline;AccQ;5
035_A18.cdf;Citrulline;AccQ;6
035_A18.cdf;Glutamine;AccQ;0
035_A18.cdf;Glutamine;AccQ;1
035_A18.cdf;Glutamine;AccQ;2
035_A18.cdf;Glutamine;AccQ;3
035_A18.cdf;Glutamine;AccQ;4
035_A18.cdf;Glutamine;AccQ;5
035_A18.cdf;Glycine;AccQ;0
035_A18.cdf;Glycine;AccQ;1
035_A18.cdf;Glycine;AccQ;2
035_A18.cdf;Histidine;AccQ;0
035_A18.cdf;Histidine;AccQ;1
035_A18.cdf;Histidine;AccQ;2
035_A18.cdf;Histidine;AccQ;3
035_A18.cdf;Histidine;AccQ;4
035_A18.cdf;Histidine;AccQ;5
035_A18.cdf;Histidine;AccQ;6
035_A18.cdf;Isoleucine;AccQ;0
035_A18.cdf;Isoleucine;AccQ;1
035_A18.cdf;Isoleucine;AccQ;2
035_A18.cdf;Isoleucine;AccQ;3
035_A18.cdf;Isoleucine;AccQ;4
035_A18.cdf;Isoleucine;AccQ;5
035_A18.cdf;Isoleucine;AccQ;6
035_A18.cdf;Leucine;AccQ;0
035_A18.cdf;Leucine;AccQ;1
035_A18.cdf;Leucine;AccQ;2
035_A18.cdf;Leucine;AccQ;3
035_A18.cdf;Leucine;AccQ;4
035_A18.cdf;Leucine;AccQ;5
035_A18.cdf;Leucine;AccQ;6
035_A18.cdf;Lysine;AccQ;0
035_A18.cdf;Lysine;AccQ;1
035_A18.cdf;Lysine;AccQ;2
035_A18.cdf;Lysine;AccQ;3
035_A18.cdf;Lysine;AccQ;4
035_A18.cdf;Lysine;AccQ;5
035_A18.cdf;Lysine;AccQ;6
035_A18.cdf;Methionine;AccQ;0
035_A18.cdf;Methionine;AccQ;1
035_A18.cdf;Methionine;AccQ;2
035_A18.cdf;Methionine;AccQ;3
035_A18.cdf;Methionine;AccQ;4
035_A18.cdf;Methionine;AccQ;5
035_A18.cdf;Norvaline;AccQ;0
035_A18.cdf;Norvaline;AccQ;1
035_A18.cdf;Norvaline;AccQ;2
035_A18.cdf;Norvaline;AccQ;3
035_A18.cdf;Norvaline;AccQ;4
035_A18.cdf;Norvaline;AccQ;5
035_A18.cdf;Phenylalanine;AccQ;0
035_A18.cdf;Phenylalanine;AccQ;1
035_A18.cdf;Phenylalanine;AccQ;2
035_A18.cdf;Phenylalanine;AccQ;3
035_A18.cdf;Phenylalanine;AccQ;4
035_A18.cdf;Phenylalanine;AccQ;5
035_A18.cdf;Phenylalanine;AccQ;6
035_A18.cdf;Phenylalanine;AccQ;7
035_A18.cdf;Phenylalanine;AccQ;8
035_A18.cdf;Phenylalanine;AccQ;9
035_A18.cdf;Proline;AccQ;0
035_A18.cdf;Proline;AccQ;1
035_A18.cdf;Proline;AccQ;2
035_A18.cdf;Proline;AccQ;3
035_A18.cdf;Proline;AccQ;4
035_A18.cdf;Proline;AccQ;5
035_A18.cdf;Serine;AccQ;0
035_A18.cdf;Serine;AccQ;1
035_A18.cdf;Serine;AccQ;2
035_A18.cdf;Serine;AccQ;3
035_A18.cdf;Threonine;AccQ;0
035_A18.cdf;Threonine;AccQ;1
035_A18.cdf;Threonine;AccQ;2
035_A18.cdf;Threonine;AccQ;3
035_A18.cdf;Threonine;AccQ;4
035_A18.cdf;Tryptophan;AccQ;0
035_A18.cdf;Tryptophan;AccQ;1
035_A18.cdf;Tryptophan;AccQ;2
035_A18.cdf;Tryptophan;AccQ;3
035_A18.cdf;Tryptophan;AccQ;4
035_A18.cdf;Tryptophan;AccQ;5
